datestop,False,True, ,Count,Success_Rate
2004-05-13,919.0,65.0,,984.0,0.0660569105691
2004-05-14,996.0,33.0,,1029.0,0.0320699708455
2004-05-15,887.0,21.0,,908.0,0.023127753304
2004-05-16,597.0,31.0,,628.0,0.0493630573248
2004-05-17,690.0,20.0,,710.0,0.0281690140845
2004-05-18,843.0,66.0,,909.0,0.0726072607261
2004-05-19,774.0,50.0,,824.0,0.0606796116505
2004-05-20,1032.0,56.0,,1088.0,0.0514705882353
2004-05-21,1014.0,48.0,,1062.0,0.045197740113
2004-05-22,982.0,44.0,,1026.0,0.0428849902534
2004-05-23,706.0,30.0,,736.0,0.0407608695652
2004-05-24,495.0,31.0,,526.0,0.0589353612167
2004-05-25,744.0,37.0,,781.0,0.0473751600512
2004-05-26,854.0,41.0,,895.0,0.0458100558659
2004-05-27,945.0,44.0,,989.0,0.0444893832154
2004-05-28,1121.0,38.0,,1159.0,0.0327868852459
2004-05-29,1143.0,43.0,,1186.0,0.0362563237774
2004-05-30,924.0,23.0,,947.0,0.0242872228089
2004-05-31,582.0,26.0,,608.0,0.0427631578947
2004-06-01,716.0,44.0,,760.0,0.0578947368421
2004-06-02,885.0,58.0,,943.0,0.0615058324496
2004-06-03,1078.0,42.0,,1120.0,0.0375
2004-06-04,1133.0,62.0,,1195.0,0.0518828451883
2004-06-05,1146.0,55.0,,1201.0,0.0457951706911
2004-06-06,880.0,34.0,,914.0,0.0371991247265
2004-06-07,643.0,41.0,,684.0,0.0599415204678
2004-06-08,688.0,52.0,,740.0,0.0702702702703
2004-06-09,833.0,33.0,,866.0,0.0381062355658
2004-06-10,1229.0,60.0,,1289.0,0.0465477114042
2004-06-11,1268.0,43.0,,1311.0,0.0327993897788
2004-06-12,1172.0,51.0,,1223.0,0.0417007358953
2004-06-13,980.0,40.0,,1020.0,0.0392156862745
2004-06-14,737.0,31.0,,768.0,0.0403645833333
2004-06-15,720.0,38.0,,758.0,0.0501319261214
2004-06-16,835.0,32.0,,867.0,0.0369088811995
2004-06-17,929.0,53.0,,982.0,0.0539714867617
2004-06-18,1214.0,51.0,,1265.0,0.0403162055336
2004-06-19,1097.0,28.0,,1125.0,0.0248888888889
2004-06-20,979.0,21.0,,1000.0,0.021
2004-06-21,601.0,19.0,,620.0,0.0306451612903
2004-06-22,735.0,44.0,,779.0,0.0564826700899
2004-06-23,872.0,49.0,,921.0,0.0532030401737
2004-06-24,1141.0,40.0,,1181.0,0.0338696020322
2004-06-25,1121.0,37.0,,1158.0,0.0319516407599
2004-06-26,1197.0,37.0,,1234.0,0.0299837925446
2004-06-27,959.0,36.0,,995.0,0.0361809045226
2004-06-28,822.0,31.0,,853.0,0.0363423212192
2004-06-29,785.0,40.0,,825.0,0.0484848484848
2004-06-30,1202.0,49.0,,1251.0,0.0391686650679
2004-07-01,631.0,29.0,,660.0,0.0439393939394
2004-07-02,604.0,35.0,,639.0,0.0547730829421
2004-07-03,565.0,33.0,,598.0,0.0551839464883
2004-07-04,529.0,28.0,,557.0,0.0502692998205
2004-07-05,373.0,23.0,,396.0,0.0580808080808
2004-07-06,620.0,36.0,,656.0,0.0548780487805
2004-07-07,672.0,31.0,,703.0,0.0440967283073
2004-07-08,796.0,44.0,,840.0,0.052380952381
2004-07-09,553.0,29.0,,582.0,0.0498281786942
2004-07-10,494.0,31.0,,525.0,0.0590476190476
2004-07-11,450.0,33.0,,483.0,0.0683229813665
2004-07-12,494.0,15.0,,509.0,0.0294695481336
2004-07-13,743.0,38.0,,781.0,0.0486555697823
2004-07-14,893.0,45.0,,938.0,0.0479744136461
2004-07-15,897.0,38.0,,935.0,0.0406417112299
2004-07-16,785.0,44.0,,829.0,0.0530759951749
2004-07-17,622.0,27.0,,649.0,0.0416024653313
2004-07-18,475.0,33.0,,508.0,0.0649606299213
2004-07-19,507.0,29.0,,536.0,0.0541044776119
2004-07-20,726.0,44.0,,770.0,0.0571428571429
2004-07-21,829.0,60.0,,889.0,0.0674915635546
2004-07-22,834.0,39.0,,873.0,0.0446735395189
2004-07-23,752.0,34.0,,786.0,0.0432569974555
2004-07-24,633.0,38.0,,671.0,0.0566318926975
2004-07-25,519.0,24.0,,543.0,0.0441988950276
2004-07-26,507.0,36.0,,543.0,0.0662983425414
2004-07-27,685.0,45.0,,730.0,0.0616438356164
2004-07-28,952.0,39.0,,991.0,0.0393541876892
2004-07-29,895.0,67.0,1.0,962.0,0.0696465696466
2004-07-30,776.0,22.0,,798.0,0.0275689223058
2004-07-31,607.0,39.0,,646.0,0.0603715170279
2004-08-01,508.0,18.0,,526.0,0.0342205323194
2004-08-02,455.0,24.0,,479.0,0.0501043841336
2004-08-03,776.0,41.0,,817.0,0.0501835985312
2004-08-04,827.0,50.0,,877.0,0.0570125427594
2004-08-05,728.0,39.0,,767.0,0.0508474576271
2004-08-06,817.0,33.0,,850.0,0.0388235294118
2004-08-07,574.0,38.0,,612.0,0.062091503268
2004-08-08,467.0,24.0,,491.0,0.0488798370672
2004-08-09,504.0,12.0,,516.0,0.0232558139535
2004-08-10,774.0,44.0,,818.0,0.0537897310513
2004-08-11,555.0,56.0,,611.0,0.0916530278232
2004-08-12,658.0,46.0,,704.0,0.0653409090909
2004-08-13,642.0,35.0,,677.0,0.0516986706056
2004-08-14,492.0,28.0,,520.0,0.0538461538462
2004-08-15,363.0,20.0,,383.0,0.0522193211488
2004-08-16,389.0,33.0,,422.0,0.0781990521327
2004-08-17,653.0,36.0,,689.0,0.0522496371553
2004-08-18,729.0,47.0,,776.0,0.0605670103093
2004-08-19,703.0,55.0,,758.0,0.0725593667546
2004-08-20,709.0,30.0,,739.0,0.0405953991881
2004-08-21,559.0,27.0,,586.0,0.0460750853242
2004-08-22,410.0,16.0,,426.0,0.037558685446
2004-08-23,556.0,29.0,,585.0,0.0495726495726
2004-08-24,669.0,50.0,,719.0,0.0695410292072
2004-08-25,852.0,52.0,,904.0,0.0575221238938
2004-08-26,692.0,58.0,,750.0,0.0773333333333
2004-08-27,542.0,30.0,,572.0,0.0524475524476
2004-08-28,480.0,24.0,,504.0,0.047619047619
2004-08-29,615.0,33.0,,648.0,0.0509259259259
2004-08-30,769.0,30.0,,799.0,0.0375469336671
2004-08-31,702.0,34.0,,736.0,0.0461956521739
2004-09-01,648.0,42.0,,690.0,0.0608695652174
2004-09-02,476.0,30.0,,506.0,0.0592885375494
2004-09-03,501.0,33.0,,534.0,0.061797752809
2004-09-04,541.0,46.0,,587.0,0.0783645655877
2004-09-05,369.0,14.0,,383.0,0.0365535248042
2004-09-06,349.0,21.0,,370.0,0.0567567567568
2004-09-07,622.0,39.0,,661.0,0.0590015128593
2004-09-08,585.0,41.0,,626.0,0.0654952076677
2004-09-09,762.0,59.0,,821.0,0.0718635809988
2004-09-10,568.0,41.0,,609.0,0.0673234811166
2004-09-11,502.0,36.0,,538.0,0.0669144981413
2004-09-12,376.0,20.0,,396.0,0.0505050505051
2004-09-13,487.0,35.0,,522.0,0.0670498084291
2004-09-14,524.0,30.0,,554.0,0.0541516245487
2004-09-15,529.0,26.0,,555.0,0.0468468468468
2004-09-16,657.0,60.0,,717.0,0.0836820083682
2004-09-17,467.0,43.0,,510.0,0.0843137254902
2004-09-18,551.0,34.0,,585.0,0.0581196581197
2004-09-19,421.0,29.0,,450.0,0.0644444444444
2004-09-20,487.0,16.0,,503.0,0.0318091451292
2004-09-21,667.0,46.0,,713.0,0.0645161290323
2004-09-22,727.0,36.0,,763.0,0.0471821756225
2004-09-23,707.0,51.0,,758.0,0.0672823218997
2004-09-24,677.0,30.0,,707.0,0.04243281471
2004-09-25,585.0,43.0,,628.0,0.0684713375796
2004-09-26,460.0,22.0,,482.0,0.045643153527
2004-09-27,536.0,32.0,,568.0,0.056338028169
2004-09-28,545.0,34.0,,579.0,0.0587219343696
2004-09-29,793.0,42.0,,835.0,0.0502994011976
2004-09-30,900.0,45.0,,945.0,0.047619047619
2004-10-01,798.0,37.0,,835.0,0.0443113772455
2004-10-02,595.0,37.0,,632.0,0.0585443037975
2004-10-03,454.0,13.0,,467.0,0.0278372591006
2004-10-04,552.0,40.0,,592.0,0.0675675675676
2004-10-05,756.0,68.0,,824.0,0.0825242718447
2004-10-06,987.0,76.0,,1063.0,0.071495766698
2004-10-07,835.0,62.0,,897.0,0.0691192865106
2004-10-08,793.0,54.0,,847.0,0.0637544273908
2004-10-09,709.0,34.0,,743.0,0.0457604306864
2004-10-10,559.0,39.0,,598.0,0.0652173913043
2004-10-11,539.0,50.0,,589.0,0.0848896434635
2004-10-12,677.0,55.0,,732.0,0.0751366120219
2004-10-13,746.0,47.0,,793.0,0.0592686002522
2004-10-14,898.0,58.0,,956.0,0.0606694560669
2004-10-15,801.0,52.0,,853.0,0.0609613130129
2004-10-16,575.0,31.0,,606.0,0.0511551155116
2004-10-17,555.0,43.0,,598.0,0.0719063545151
2004-10-18,518.0,16.0,,534.0,0.0299625468165
2004-10-19,595.0,34.0,,629.0,0.0540540540541
2004-10-20,800.0,58.0,,858.0,0.0675990675991
2004-10-21,758.0,56.0,,814.0,0.0687960687961
2004-10-22,861.0,52.0,,913.0,0.0569550930997
2004-10-23,603.0,57.0,,660.0,0.0863636363636
2004-10-24,449.0,30.0,,479.0,0.062630480167
2004-10-25,629.0,47.0,,676.0,0.0695266272189
2004-10-26,834.0,62.0,,896.0,0.0691964285714
2004-10-27,765.0,52.0,,817.0,0.0636474908201
2004-10-28,865.0,52.0,,917.0,0.0567066521265
2004-10-29,782.0,49.0,,831.0,0.0589651022864
2004-10-30,773.0,35.0,,808.0,0.0433168316832
2004-10-31,865.0,40.0,,905.0,0.0441988950276
2004-11-01,476.0,39.0,,515.0,0.0757281553398
2004-11-02,628.0,54.0,,682.0,0.0791788856305
2004-11-03,885.0,59.0,,944.0,0.0625
2004-11-04,625.0,40.0,,665.0,0.0601503759398
2004-11-05,788.0,55.0,,843.0,0.0652431791222
2004-11-06,740.0,47.0,,787.0,0.0597204574333
2004-11-07,525.0,24.0,,549.0,0.0437158469945
2004-11-08,607.0,43.0,,650.0,0.0661538461538
2004-11-09,838.0,56.0,,894.0,0.0626398210291
2004-11-10,877.0,59.0,,936.0,0.0630341880342
2004-11-11,968.0,51.0,,1019.0,0.0500490677134
2004-11-12,665.0,52.0,,717.0,0.0725244072524
2004-11-13,697.0,47.0,,744.0,0.0631720430108
2004-11-14,611.0,25.0,,636.0,0.0393081761006
2004-11-15,616.0,27.0,,643.0,0.0419906687403
2004-11-16,877.0,59.0,,936.0,0.0630341880342
2004-11-17,1002.0,65.0,,1067.0,0.0609184629803
2004-11-18,898.0,67.0,,965.0,0.0694300518135
2004-11-19,800.0,71.0,,871.0,0.0815154994259
2004-11-20,780.0,44.0,,824.0,0.0533980582524
2004-11-21,652.0,42.0,,694.0,0.0605187319885
2004-11-22,636.0,37.0,,673.0,0.0549777117385
2004-11-23,881.0,41.0,,922.0,0.0444685466377
2004-11-24,800.0,55.0,,855.0,0.0643274853801
2004-11-25,343.0,16.0,,359.0,0.0445682451253
2004-11-26,801.0,32.0,,833.0,0.0384153661465
2004-11-27,782.0,37.0,,819.0,0.045177045177
2004-11-28,606.0,32.0,,638.0,0.0501567398119
2004-11-29,533.0,37.0,,570.0,0.0649122807018
2004-11-30,913.0,47.0,,960.0,0.0489583333333
2004-12-01,643.0,57.0,,700.0,0.0814285714286
2004-12-02,819.0,58.0,,877.0,0.0661345496009
2004-12-03,806.0,47.0,,853.0,0.0550996483001
2004-12-04,738.0,51.0,,789.0,0.06463878327
2004-12-05,505.0,33.0,,538.0,0.0613382899628
2004-12-06,351.0,27.0,,378.0,0.0714285714286
2004-12-07,614.0,52.0,,666.0,0.0780780780781
2004-12-08,767.0,49.0,,816.0,0.0600490196078
2004-12-09,614.0,54.0,,668.0,0.0808383233533
2004-12-10,620.0,52.0,,672.0,0.077380952381
2004-12-11,616.0,51.0,,667.0,0.0764617691154
2004-12-12,551.0,27.0,,578.0,0.0467128027682
2004-12-13,469.0,26.0,,495.0,0.0525252525253
2004-12-14,678.0,37.0,,715.0,0.0517482517483
2004-12-15,528.0,42.0,,570.0,0.0736842105263
2004-12-16,586.0,29.0,,615.0,0.0471544715447
2004-12-17,670.0,44.0,,714.0,0.0616246498599
2004-12-18,584.0,53.0,,637.0,0.0832025117739
2004-12-19,365.0,21.0,,386.0,0.0544041450777
2004-12-20,266.0,11.0,,277.0,0.0397111913357
2004-12-21,562.0,32.0,,594.0,0.0538720538721
2004-12-22,579.0,58.0,,637.0,0.0910518053375
2004-12-23,521.0,29.0,,550.0,0.0527272727273
2004-12-24,269.0,13.0,,282.0,0.0460992907801
2004-12-25,146.0,9.0,,155.0,0.058064516129
2004-12-26,332.0,27.0,,359.0,0.075208913649
2004-12-27,336.0,14.0,,350.0,0.04
2004-12-28,573.0,46.0,,619.0,0.0743134087237
2004-12-29,715.0,39.0,,754.0,0.051724137931
2004-12-30,608.0,42.0,,650.0,0.0646153846154
2004-12-31,457.0,33.0,,490.0,0.0673469387755
1900-12-31,2.0,,,,
2005-01-01,693.0,43.0,,736.0,0.0584239130435
2005-01-02,635.0,32.0,,667.0,0.047976011994
2005-01-03,771.0,53.0,,824.0,0.0643203883495
2005-01-04,970.0,72.0,,1042.0,0.0690978886756
2005-01-05,929.0,68.0,,997.0,0.0682046138415
2005-01-06,1018.0,70.0,,1088.0,0.0643382352941
2005-01-07,1139.0,89.0,,1228.0,0.0724755700326
2005-01-08,832.0,67.0,,899.0,0.0745272525028
2005-01-09,681.0,45.0,,726.0,0.0619834710744
2005-01-10,742.0,47.0,,789.0,0.0595690747782
2005-01-11,1022.0,47.0,,1069.0,0.043966323667
2005-01-12,1212.0,69.0,,1281.0,0.0538641686183
2005-01-13,1246.0,91.0,,1337.0,0.0680628272251
2005-01-14,1308.0,86.0,,1394.0,0.0616929698709
2005-01-15,1189.0,47.0,,1236.0,0.0380258899676
2005-01-16,843.0,30.0,,873.0,0.0343642611684
2005-01-17,813.0,42.0,,855.0,0.0491228070175
2005-01-18,998.0,67.0,,1065.0,0.0629107981221
2005-01-19,1248.0,75.0,,1323.0,0.0566893424036
2005-01-20,1270.0,106.0,,1376.0,0.0770348837209
2005-01-21,1444.0,88.0,,1532.0,0.0574412532637
2005-01-22,819.0,45.0,,864.0,0.0520833333333
2005-01-23,494.0,29.0,,523.0,0.0554493307839
2005-01-24,664.0,39.0,,703.0,0.0554765291607
2005-01-25,1198.0,61.0,,1259.0,0.0484511517077
2005-01-26,1257.0,80.0,,1337.0,0.0598354525056
2005-01-27,1063.0,81.0,,1144.0,0.0708041958042
2005-01-28,1546.0,89.0,,1635.0,0.0544342507645
2005-01-29,1517.0,80.0,,1597.0,0.0500939261115
2005-01-30,1199.0,69.0,,1268.0,0.0544164037855
2005-01-31,882.0,40.0,,922.0,0.0433839479393
2005-02-01,1249.0,116.0,,1365.0,0.0849816849817
2005-02-02,1521.0,113.0,,1634.0,0.0691554467564
2005-02-03,1470.0,112.0,,1582.0,0.070796460177
2005-02-04,1456.0,112.0,,1568.0,0.0714285714286
2005-02-05,1607.0,100.0,,1707.0,0.0585823081429
2005-02-06,1133.0,56.0,,1189.0,0.0470984020185
2005-02-07,918.0,46.0,,964.0,0.0477178423237
2005-02-08,1305.0,79.0,,1384.0,0.0570809248555
2005-02-09,1407.0,106.0,,1513.0,0.0700594844679
2005-02-10,1470.0,73.0,,1543.0,0.0473104342191
2005-02-11,1695.0,104.0,,1799.0,0.0578098943858
2005-02-12,1432.0,107.0,,1539.0,0.0695256660169
2005-02-13,1058.0,72.0,,1130.0,0.0637168141593
2005-02-14,630.0,51.0,,681.0,0.0748898678414
2005-02-15,1179.0,73.0,,1252.0,0.0583067092652
2005-02-16,1338.0,67.0,,1405.0,0.0476868327402
2005-02-17,1401.0,71.0,,1472.0,0.0482336956522
2005-02-18,1549.0,75.0,,1624.0,0.0461822660099
2005-02-19,1265.0,74.0,,1339.0,0.0552651232263
2005-02-20,1158.0,42.0,,1200.0,0.035
2005-02-21,867.0,31.0,,898.0,0.0345211581292
2005-02-22,1293.0,66.0,,1359.0,0.0485651214128
2005-02-23,1369.0,67.0,,1436.0,0.0466573816156
2005-02-24,1091.0,41.0,,1132.0,0.0362190812721
2005-02-25,1388.0,79.0,,1467.0,0.0538513974097
2005-02-26,1552.0,55.0,,1607.0,0.034225264468
2005-02-27,1133.0,35.0,,1168.0,0.0299657534247
2005-02-28,786.0,24.0,,810.0,0.0296296296296
2005-03-01,960.0,66.0,,1026.0,0.0643274853801
2005-03-02,1446.0,99.0,,1545.0,0.0640776699029
2005-03-03,1382.0,97.0,,1479.0,0.0655848546315
2005-03-04,1570.0,91.0,,1661.0,0.0547862733293
2005-03-05,1463.0,79.0,,1542.0,0.0512321660182
2005-03-06,1216.0,58.0,,1274.0,0.0455259026688
2005-03-07,820.0,51.0,,871.0,0.0585533869116
2005-03-08,650.0,52.0,,702.0,0.0740740740741
2005-03-09,1045.0,69.0,,1114.0,0.0619389587074
2005-03-10,1364.0,82.0,,1446.0,0.0567081604426
2005-03-11,1739.0,77.0,,1816.0,0.0424008810573
2005-03-12,1517.0,52.0,,1569.0,0.0331421287444
2005-03-13,1023.0,51.0,,1074.0,0.0474860335196
2005-03-14,902.0,66.0,,968.0,0.0681818181818
2005-03-15,1142.0,60.0,,1202.0,0.0499168053245
2005-03-16,1213.0,73.0,,1286.0,0.056765163297
2005-03-17,1347.0,75.0,,1422.0,0.0527426160338
2005-03-18,1493.0,88.0,,1581.0,0.055660974067
2005-03-19,1402.0,69.0,,1471.0,0.0469068660775
2005-03-20,980.0,51.0,,1031.0,0.0494665373424
2005-03-21,955.0,61.0,,1016.0,0.0600393700787
2005-03-22,1288.0,67.0,,1355.0,0.0494464944649
2005-03-23,1078.0,73.0,,1151.0,0.0634231103388
2005-03-24,1463.0,74.0,,1537.0,0.0481457384515
2005-03-25,1612.0,88.0,,1700.0,0.0517647058824
2005-03-26,1428.0,81.0,,1509.0,0.0536779324056
2005-03-27,703.0,20.0,,723.0,0.0276625172891
2005-03-28,629.0,33.0,,662.0,0.0498489425982
2005-03-29,1154.0,73.0,,1227.0,0.0594947025265
2005-03-30,1372.0,80.0,,1452.0,0.0550964187328
2005-03-31,1311.0,79.0,,1390.0,0.0568345323741
2005-04-01,1297.0,85.0,,1382.0,0.061505065123
2005-04-02,1103.0,73.0,,1176.0,0.062074829932
2005-04-03,1069.0,52.0,,1121.0,0.0463871543265
2005-04-04,916.0,47.0,,963.0,0.048805815161
2005-04-05,1173.0,83.0,,1256.0,0.0660828025478
2005-04-06,1256.0,77.0,,1333.0,0.0577644411103
2005-04-07,1283.0,74.0,,1357.0,0.0545320560059
2005-04-08,1471.0,92.0,,1563.0,0.0588611644274
2005-04-09,1497.0,79.0,,1576.0,0.0501269035533
2005-04-10,1185.0,59.0,,1244.0,0.0474276527331
2005-04-11,819.0,32.0,,851.0,0.0376028202115
2005-04-12,1147.0,86.0,,1233.0,0.0697485806975
2005-04-13,1479.0,85.0,,1564.0,0.054347826087
2005-04-14,1494.0,81.0,,1575.0,0.0514285714286
2005-04-15,1232.0,67.0,,1299.0,0.0515781370285
2005-04-16,1432.0,67.0,,1499.0,0.0446964643095
2005-04-17,890.0,38.0,,928.0,0.0409482758621
2005-04-18,912.0,33.0,,945.0,0.0349206349206
2005-04-19,1130.0,56.0,,1186.0,0.0472175379427
2005-04-20,1397.0,82.0,,1479.0,0.0554428668019
2005-04-21,1280.0,83.0,,1363.0,0.0608950843727
2005-04-22,1516.0,57.0,,1573.0,0.0362364907819
2005-04-23,1227.0,59.0,,1286.0,0.0458786936236
2005-04-24,885.0,25.0,,910.0,0.0274725274725
2005-04-25,879.0,32.0,,911.0,0.0351262349067
2005-04-26,1084.0,42.0,,1126.0,0.0373001776199
2005-04-27,1259.0,65.0,,1324.0,0.0490936555891
2005-04-28,1362.0,60.0,,1422.0,0.042194092827
2005-04-29,1513.0,59.0,,1572.0,0.0375318066158
2005-04-30,1174.0,45.0,,1219.0,0.0369155045119
2005-05-01,925.0,48.0,,973.0,0.049331963001
2005-05-02,869.0,36.0,,905.0,0.0397790055249
2005-05-03,1256.0,56.0,,1312.0,0.0426829268293
2005-05-04,1469.0,71.0,,1540.0,0.0461038961039
2005-05-05,1738.0,78.0,,1816.0,0.0429515418502
2005-05-06,1845.0,73.0,,1918.0,0.0380604796663
2005-05-07,1625.0,56.0,,1681.0,0.0333135038667
2005-05-08,1206.0,37.0,,1243.0,0.0297666934835
2005-05-09,860.0,32.0,,892.0,0.0358744394619
2005-05-10,1103.0,54.0,,1157.0,0.0466724286949
2005-05-11,1398.0,81.0,,1479.0,0.0547667342799
2005-05-12,1562.0,68.0,,1630.0,0.041717791411
2005-05-13,1760.0,54.0,,1814.0,0.0297684674752
2005-05-14,1522.0,64.0,,1586.0,0.0403530895334
2005-05-15,1145.0,57.0,,1202.0,0.0474209650582
2005-05-16,835.0,42.0,,877.0,0.0478905359179
2005-05-17,1177.0,73.0,,1250.0,0.0584
2005-05-18,1190.0,59.0,,1249.0,0.0472377902322
2005-05-19,1218.0,54.0,,1272.0,0.0424528301887
2005-05-20,1640.0,43.0,,1683.0,0.0255496137849
2005-05-21,1351.0,51.0,,1402.0,0.0363766048502
2005-05-22,1092.0,36.0,,1128.0,0.031914893617
2005-05-23,908.0,28.0,,936.0,0.0299145299145
2005-05-24,1131.0,75.0,,1206.0,0.0621890547264
2005-05-25,1156.0,77.0,,1233.0,0.0624493106245
2005-05-26,1361.0,44.0,,1405.0,0.0313167259786
2005-05-27,1497.0,65.0,,1562.0,0.0416133162612
2005-05-28,1400.0,47.0,,1447.0,0.0324809951624
2005-05-29,1069.0,24.0,,1093.0,0.0219579139982
2005-05-30,646.0,35.0,,681.0,0.0513950073421
2005-05-31,869.0,56.0,,925.0,0.0605405405405
2005-06-01,1068.0,55.0,,1123.0,0.0489759572573
2005-06-02,1225.0,52.0,,1277.0,0.0407204385278
2005-06-03,1529.0,67.0,,1596.0,0.0419799498747
2005-06-04,1295.0,41.0,,1336.0,0.0306886227545
2005-06-05,1207.0,41.0,,1248.0,0.0328525641026
2005-06-06,656.0,31.0,,687.0,0.0451237263464
2005-06-07,946.0,63.0,,1009.0,0.0624380574827
2005-06-08,1252.0,69.0,,1321.0,0.0522331566995
2005-06-09,1423.0,68.0,,1491.0,0.0456069751844
2005-06-10,1530.0,44.0,,1574.0,0.0279542566709
2005-06-11,1299.0,50.0,,1349.0,0.0370644922165
2005-06-12,903.0,41.0,,944.0,0.0434322033898
2005-06-13,673.0,37.0,,710.0,0.0521126760563
2005-06-14,895.0,59.0,,954.0,0.0618448637317
2005-06-15,1230.0,54.0,,1284.0,0.0420560747664
2005-06-16,1271.0,66.0,,1337.0,0.0493642483171
2005-06-17,1494.0,58.0,,1552.0,0.0373711340206
2005-06-18,1374.0,34.0,,1408.0,0.0241477272727
2005-06-19,974.0,20.0,,994.0,0.0201207243461
2005-06-20,879.0,46.0,,925.0,0.0497297297297
2005-06-21,1092.0,50.0,,1142.0,0.0437828371278
2005-06-22,1103.0,45.0,,1148.0,0.0391986062718
2005-06-23,1212.0,58.0,,1270.0,0.0456692913386
2005-06-24,1042.0,42.0,,1084.0,0.0387453874539
2005-06-25,980.0,43.0,,1023.0,0.0420332355816
2005-06-26,917.0,38.0,,955.0,0.0397905759162
2005-06-27,849.0,23.0,,872.0,0.026376146789
2005-06-28,1086.0,55.0,,1141.0,0.0482033304119
2005-06-29,1295.0,46.0,,1341.0,0.034302759135
2005-06-30,1232.0,50.0,,1282.0,0.0390015600624
2005-07-01,1065.0,53.0,,1118.0,0.0474060822898
2005-07-02,1020.0,28.0,,1048.0,0.0267175572519
2005-07-03,898.0,18.0,,916.0,0.0196506550218
2005-07-04,676.0,28.0,,704.0,0.0397727272727
2005-07-05,996.0,45.0,,1041.0,0.0432276657061
2005-07-06,1142.0,56.0,,1198.0,0.0467445742905
2005-07-07,1140.0,43.0,,1183.0,0.0363482671175
2005-07-08,1039.0,51.0,,1090.0,0.0467889908257
2005-07-09,958.0,51.0,,1009.0,0.0505450941526
2005-07-10,737.0,21.0,,758.0,0.0277044854881
2005-07-11,705.0,19.0,,724.0,0.0262430939227
2005-07-12,986.0,44.0,,1030.0,0.0427184466019
2005-07-13,1003.0,54.0,,1057.0,0.0510879848628
2005-07-14,1022.0,48.0,,1070.0,0.0448598130841
2005-07-15,1003.0,49.0,,1052.0,0.0465779467681
2005-07-16,938.0,34.0,,972.0,0.0349794238683
2005-07-17,768.0,34.0,,802.0,0.0423940149626
2005-07-18,494.0,23.0,,517.0,0.0444874274662
2005-07-19,774.0,49.0,,823.0,0.0595382746051
2005-07-20,904.0,61.0,,965.0,0.0632124352332
2005-07-21,876.0,55.0,,931.0,0.0590762620838
2005-07-22,796.0,45.0,,841.0,0.0535077288942
2005-07-23,755.0,35.0,,790.0,0.0443037974684
2005-07-24,688.0,16.0,,704.0,0.0227272727273
2005-07-25,650.0,29.0,,679.0,0.0427098674521
2005-07-26,929.0,41.0,,970.0,0.0422680412371
2005-07-27,887.0,35.0,,922.0,0.0379609544469
2005-07-28,864.0,50.0,,914.0,0.054704595186
2005-07-29,924.0,33.0,,957.0,0.0344827586207
2005-07-30,879.0,37.0,,916.0,0.0403930131004
2005-07-31,626.0,21.0,,647.0,0.032457496136
2005-08-01,564.0,24.0,,588.0,0.0408163265306
2005-08-02,790.0,39.0,,829.0,0.0470446320869
2005-08-03,897.0,51.0,,948.0,0.0537974683544
2005-08-04,938.0,55.0,,993.0,0.055387713998
2005-08-05,1038.0,46.0,,1084.0,0.0424354243542
2005-08-06,862.0,40.0,,902.0,0.0443458980044
2005-08-07,735.0,24.0,,759.0,0.0316205533597
2005-08-08,593.0,22.0,,615.0,0.0357723577236
2005-08-09,831.0,45.0,,876.0,0.0513698630137
2005-08-10,969.0,34.0,,1003.0,0.0338983050847
2005-08-11,973.0,51.0,,1024.0,0.0498046875
2005-08-12,908.0,51.0,,959.0,0.0531803962461
2005-08-13,986.0,38.0,,1024.0,0.037109375
2005-08-14,640.0,21.0,,661.0,0.0317700453858
2005-08-15,638.0,45.0,,683.0,0.0658857979502
2005-08-16,947.0,47.0,,994.0,0.0472837022133
2005-08-17,1074.0,52.0,,1126.0,0.0461811722913
2005-08-18,1175.0,67.0,,1242.0,0.0539452495974
2005-08-19,1092.0,67.0,,1159.0,0.0578084555651
2005-08-20,988.0,49.0,,1037.0,0.0472516875603
2005-08-21,620.0,31.0,,651.0,0.047619047619
2005-08-22,726.0,21.0,,747.0,0.0281124497992
2005-08-23,1011.0,53.0,,1064.0,0.0498120300752
2005-08-24,981.0,44.0,,1025.0,0.0429268292683
2005-08-25,885.0,49.0,,934.0,0.0524625267666
2005-08-26,902.0,59.0,,961.0,0.0613943808533
2005-08-27,863.0,41.0,,904.0,0.0453539823009
2005-08-28,738.0,19.0,,757.0,0.0250990752972
2005-08-29,707.0,28.0,,735.0,0.0380952380952
2005-08-30,964.0,42.0,,1006.0,0.0417495029821
2005-08-31,915.0,44.0,,959.0,0.0458811261731
2005-09-01,895.0,29.0,,924.0,0.0313852813853
2005-09-02,899.0,49.0,,948.0,0.0516877637131
2005-09-03,856.0,40.0,,896.0,0.0446428571429
2005-09-04,741.0,28.0,,769.0,0.036410923277
2005-09-05,529.0,27.0,,556.0,0.0485611510791
2005-09-06,842.0,37.0,,879.0,0.0420932878271
2005-09-07,922.0,33.0,,955.0,0.034554973822
2005-09-08,806.0,35.0,,841.0,0.0416171224732
2005-09-09,906.0,55.0,,961.0,0.057232049948
2005-09-10,878.0,28.0,,906.0,0.0309050772627
2005-09-11,679.0,22.0,,701.0,0.0313837375178
2005-09-12,686.0,27.0,,713.0,0.0378681626928
